Temp,TWL
26.6683,170
26.6683,172
26.6683,166
26.6683,166
26.6683,159
26.6683,167
26.6683,161
26.6683,165
26.6683,159
26.6683,162
26.6683,160
26.6683,158
26.6683,149
26.6683,149
26.6683,151
26.6683,151
26.6683,153
26.6683,147
26.6683,149
26.6683,150
26.6683,150
26.6683,154
26.6683,158
26.6683,154
26.6683,156
26.6683,149
26.6683,153
26.6683,145
26.6683,144
26.6683,144
26.6683,144
26.6683,142
26.6683,135
26.6683,139
26.6683,133
26.6683,129
26.6683,135
26.6683,138
26.6683,142
26.6683,142
26.6683,139
26.6683,140
26.6683,144
26.6683,143
26.6683,143
26.6683,145
26.6683,165
26.6683,156
26.6683,156
26.6683,156
26.6683,156
26.6683,156
26.6683,158
26.6683,148
26.6683,144
26.6683,146
26.6683,144
26.6683,153
26.6683,147
26.6683,154
26.6683,154
26.6683,154
26.6683,153
26.6683,153
26.6683,153
26.6683,155
26.6683,153
26.6683,136
26.6683,135
26.6683,133
26.6683,144
26.6683,148
26.6683,152
26.6683,159
26.6683,160
26.6683,158
26.6683,158
26.6683,158
26.6683,161
26.6683,161
26.6683,163
26.6683,163
26.6683,164
26.6683,164
26.6683,164
26.6683,165
26.6683,167
26.6683,171
26.6683,171
26.6683,173
26.6683,175
26.6683,171
26.6683,171
26.6683,181
26.6683,181
26.6683,183
26.6683,174
26.6683,170
26.6683,168
26.6683,165
26.6683,163
26.6683,161
26.6683,155
26.6683,158
26.6683,153
26.6683,163
26.6683,163
26.6683,171
26.6683,164
26.6683,164
26.6683,162
26.6683,165
26.6683,165
26.6683,166
26.6683,168
26.6683,168
26.6683,165
26.6683,163
26.6683,163
26.6683,163
26.6683,157
26.6683,155
26.6683,160
26.6683,166
26.6683,160
26.6683,158
26.6683,158
26.6683,162
26.6683,167
26.6683,166
26.6683,164
26.6683,164
26.6683,171
26.6683,164
26.6683,156
26.6683,160
26.6683,156
26.6683,152
26.6683,159
26.6683,167
26.6683,165
26.6683,166
26.6683,168
26.6683,163
26.6683,161
26.6683,163
26.6683,167
26.6683,167
26.6683,167
26.6683,173
26.6683,167
26.6683,166
26.6683,160
26.6683,165
26.6683,159
26.6683,155
26.6683,158
26.6683,157
26.6683,152
26.6683,148
26.6683,140
26.6683,160
26.6683,160
26.6683,162
26.6683,162
26.6683,156
26.6683,156
26.6683,157
26.6683,159
26.6683,155
26.6683,157
26.6683,159
26.6683,165
20.0012,155
20.0012,157
20.0012,159
20.0012,155
20.0012,151
20.0012,159
20.0012,155
20.0012,155
20.0012,155
20.0012,155
20.0012,162
20.0012,161
20.0012,155
20.0012,153
20.0012,155
20.0012,151
20.0012,148
20.0012,160
20.0012,166
20.0012,148
20.0012,149
20.0012,154
20.0012,158
20.0012,156
20.0012,158
20.0012,174
20.0012,159
20.0012,161
20.0012,156
20.0012,162
20.0012,160
20.0012,159
20.0012,158
20.0012,160
20.0012,164
20.0012,167
20.0012,167
20.0012,168
20.0012,166
20.0012,164
20.0012,164
20.0012,157
20.0012,158
20.0012,159
20.0012,158
20.0012,156
20.0012,155
20.0012,155
20.0012,155
20.0012,158
20.0012,149
20.0012,158
20.0012,162
20.0012,167
20.0012,161
20.0012,157
20.0012,157
20.0012,156
20.0012,159
20.0012,163
20.0012,159
20.0012,153
20.0012,153
20.0012,152
20.0012,149
20.0012,169
20.0012,167
20.0012,167
20.0012,167
20.0012,161
20.0012,163
20.0012,155
20.0012,155
20.0012,160
20.0012,170
20.0012,158
20.0012,158
20.0012,159
20.0012,161
20.0012,169
20.0012,175
20.0012,151
20.0012,150
20.0012,154
20.0012,154
20.0012,146
20.0012,142
20.0012,141
20.0012,143
20.0012,143
20.0012,141
20.0012,141
20.0012,140
20.0012,146
20.0012,154
20.0012,139
20.0012,141
20.0012,136
20.0012,138
20.0012,136
20.0012,137
20.0012,141
20.0012,141
20.0012,145
20.0012,146
20.0012,153
20.0012,157
20.0012,147
20.0012,139
20.0012,138
20.0012,146
20.0012,128
20.0012,141
20.0012,136
20.0012,130
20.0012,129
20.0012,136
20.0012,136
20.0012,138
20.0012,136
20.0012,138
20.0012,141
20.0012,141
20.0012,139
20.0012,146
20.0012,152
20.0012,145
20.0012,147
20.0012,167
20.0012,147
20.0012,147
20.0012,135
20.0012,135
20.0012,137
20.0012,140
20.0012,149
20.0012,164
20.0012,163
20.0012,166
20.0012,175
20.0012,173
20.0012,169
20.0012,164
20.0012,162
20.0012,166
20.0012,168
20.0012,167
20.0012,157
20.0012,159
20.0012,157
20.0012,162
20.0012,177
20.0012,158
20.0012,162
20.0012,166
20.0012,167
20.0012,169
20.0012,167
20.0012,161
20.0012,159
20.0012,156
20.0012,158
20.0012,156
20.0012,160
20.0012,158
20.0012,160
20.0012,162
20.0012,161
20.0012,164
20.0012,166
20.0012,163
20.0012,164
20.0012,170
20.0012,168
20.0012,168
20.0012,167
20.0012,173
20.0012,183
20.0012,183
20.0012,183
20.0012,185
20.0012,186
20.0012,185
20.0012,167
20.0012,168
20.0012,172
20.0012,174
20.0012,177
20.0012,171
20.0012,171
20.0012,169
20.0012,175
20.0012,177
20.0012,186
20.0012,175
20.0012,173
20.0012,175
20.0012,166
20.0012,166
20.0012,166
20.0012,167
20.0012,165
20.0012,167
20.0012,165
20.0012,165
20.0012,166
20.0012,168
20.0012,173
20.0012,177
20.0012,177
20.0012,179
20.0012,177
20.0012,177
20.0012,177
20.0012,179
20.0012,177
20.0012,177
20.0012,177
20.0012,176
20.0012,178
20.0012,178
20.0012,177
20.0012,173
20.0012,177
20.0012,173
20.0012,173
20.0012,173
20.0012,173
20.0012,173
20.0012,165
20.0012,167
20.0012,165
20.0012,168
20.0012,174
20.0012,168
20.0012,178
20.0012,166
20.0012,168
20.0012,168
20.0012,171
20.0012,175
20.0012,171
20.0012,177
20.0012,167
20.0012,164
20.0012,154
20.0012,158
20.0012,155
20.0012,156
20.0012,159
20.0012,160
20.0012,162
20.0012,160
20.0012,166
20.0012,162
20.0012,164
20.0012,162
20.0012,156
20.0012,160
20.0012,172
20.0012,174
20.0012,173
20.0012,176
20.0012,176
20.0012,178
20.0012,174
20.0012,174
20.0012,176
20.0012,172
20.0012,172
20.0012,168
20.0012,166
20.0012,166
20.0012,162
20.0012,161
20.0012,151
20.0012,154
20.0012,156
20.0012,174
20.0012,150
20.0012,152
20.0012,161
20.0012,165
20.0012,157
20.0012,155
20.0012,159
20.0012,157
20.0012,160
20.0012,164
20.0012,157
20.0012,155
20.0012,153
20.0012,148
20.0012,147
20.0012,145
20.0012,142
20.0012,143
20.0012,144
20.0012,146
20.0012,147
20.0012,153
20.0012,152
20.0012,143
20.0012,151
20.0012,167
20.0012,143
20.0012,143
20.0012,142
20.0012,149
20.0012,147
20.0012,147
20.0012,138
20.0012,136
20.0012,134
20.0012,139
20.0012,134
20.0012,142
20.0012,136
20.0012,132
20.0012,134
20.0012,134
20.0012,135
20.0012,138
20.0012,144
20.0012,142
20.0012,146
20.0012,150
20.0012,156
20.0012,152
20.0012,150
20.0012,154
20.0012,154
20.0012,155
20.0012,149
20.0012,151
20.0012,162
20.0012,168
20.0012,176
20.0012,163
20.0012,161
20.0012,161
20.0012,163
20.0012,161
20.0012,159
20.0012,167
20.0012,167
20.0012,169
20.0012,173
20.0012,173
20.0012,173
20.0012,173
20.0012,173
20.0012,171
20.0012,181
20.0012,171
20.0012,169
20.0012,161
20.0012,163
20.0012,163
20.0012,168
15.0009,169
15.0009,167
15.0009,170
15.0009,174
15.0009,180
15.0009,166
15.0009,181
15.0009,175
15.0009,173
15.0009,173
15.0009,171
15.0009,171
15.0009,167
15.0009,161
15.0009,159
15.0009,163
15.0009,169
15.0009,173
15.0009,169
15.0009,176
15.0009,176
15.0009,176
15.0009,164
15.0009,170
15.0009,179
15.0009,177
15.0009,177
15.0009,175
15.0009,180
15.0009,167
15.0009,172
15.0009,165
15.0009,172
15.0009,162
15.0009,165
15.0009,161
15.0009,157
15.0009,153
15.0009,152
15.0009,156
15.0009,160
15.0009,157
15.0009,159
15.0009,141
15.0009,144
15.0009,148
15.0009,143
15.0009,143
15.0009,155
15.0009,151
15.0009,157
15.0009,160
15.0009,163
15.0009,167
15.0009,175
15.0009,167
15.0009,165
15.0009,163
15.0009,165
15.0009,168
15.0009,159
15.0009,162
15.0009,164
15.0009,164
15.0009,162
15.0009,160
15.0009,152
15.0009,148
15.0009,160
15.0009,148
15.0009,155
15.0009,152
15.0009,158
15.0009,162
15.0009,169
15.0009,164
15.0009,165
15.0009,174
15.0009,169
15.0009,169
15.0009,169
15.0009,170
15.0009,170
15.0009,174
15.0009,170
15.0009,170
15.0009,170
15.0009,174
15.0009,171
15.0009,165
15.0009,162
15.0009,164
15.0009,165
15.0009,160
15.0009,158
15.0009,162
15.0009,156
15.0009,164
15.0009,152
15.0009,159
15.0009,163
15.0009,161
15.0009,165
15.0009,155
15.0009,153
15.0009,159
15.0009,158
15.0009,160
15.0009,157
15.0009,156
15.0009,160
15.0009,159
15.0009,160
15.0009,158
15.0009,160
15.0009,164
15.0009,164
15.0009,166
15.0009,150
15.0009,152
15.0009,156
15.0009,158
15.0009,162
15.0009,165
15.0009,164
15.0009,164
15.0009,166
15.0009,162
15.0009,168
15.0009,162
15.0009,164
15.0009,164
15.0009,162
15.0009,166
15.0009,168
15.0009,174
15.0009,166
15.0009,164
15.0009,169
15.0009,168
15.0009,164
15.0009,172
15.0009,161
15.0009,161
15.0009,166
15.0009,162
15.0009,162
15.0009,158
15.0009,156
15.0009,156
15.0009,156
15.0009,160
15.0009,161
15.0009,169
15.0009,160
15.0009,157
15.0009,167
15.0009,164
15.0009,170
15.0009,166
15.0009,172
15.0009,171
15.0009,169
15.0009,169
15.0009,185
15.0009,185
15.0009,177
15.0009,177
15.0009,172
15.0009,172
15.0009,170
15.0009,172
15.0009,174
15.0009,167
15.0009,158
15.0009,148
15.0009,146
15.0009,146
15.0009,148
15.0009,147
15.0009,147
15.0009,150
15.0009,150
15.0009,156
15.0009,162
15.0009,162
15.0009,162
15.0009,166
15.0009,162
15.0009,163
15.0009,160
15.0009,160
15.0009,161
15.0009,165
15.0009,168
15.0009,174
15.0009,170
15.0009,170
15.0009,166
15.0009,168
15.0009,166
15.0009,168
15.0009,164
15.0009,164
15.0009,163
15.0009,157
15.0009,165
15.0009,163
15.0009,165
15.0009,161
15.0009,165
15.0009,165
15.0009,173
15.0009,175
15.0009,181
15.0009,179
15.0009,178
15.0009,176
15.0009,176
15.0009,174
15.0009,176
15.0009,185
15.0009,174
15.0009,188
15.0009,192
15.0009,174
15.0009,168
15.0009,168
15.0009,168
15.0009,164
15.0009,162
15.0009,168
15.0009,167
15.0009,165
15.0009,179
15.0009,175
15.0009,176
15.0009,176
15.0009,178
15.0009,180
15.0009,178
15.0009,172
15.0009,170
15.0009,166
15.0009,158
15.0009,152
15.0009,152
15.0009,156
15.0009,158
15.0009,152
15.0009,160
15.0009,148
15.0009,148
15.0009,154
15.0009,152
15.0009,150
15.0009,148
15.0009,153
15.0009,148
15.0009,148
15.0009,148
15.0009,151
15.0009,156
15.0009,158
15.0009,156
15.0009,158
15.0009,158
15.0009,153
15.0009,147
15.0009,149
15.0009,149
15.0009,151
15.0009,153
15.0009,155
15.0009,163
15.0009,162
15.0009,162
15.0009,160
15.0009,164
15.0009,168
15.0009,158
15.0009,155
15.0009,154
15.0009,152
15.0009,156
15.0009,153
15.0009,153
15.0009,163
15.0009,163
15.0009,163
15.0009,163
15.0009,159
15.0009,163
15.0009,155
15.0009,155
15.0009,157
15.0009,158
15.0009,158
15.0009,164
15.0009,164
15.0009,168
15.0009,172
15.0009,174
15.0009,165
15.0009,170
15.0009,172
15.0009,175
15.0009,172
15.0009,172
15.0009,173
15.0009,171
15.0009,165
15.0009,165
15.0009,165
15.0009,167
15.0009,171
15.0009,183
15.0009,181
15.0009,182
15.0009,183
15.0009,179
15.0009,180
15.0009,179
15.0009,174
15.0009,172
15.0009,168
15.0009,175
15.0009,178
15.0009,180
15.0009,183
15.0009,181
15.0009,181
15.0009,180
15.0009,180
15.0009,180
15.0009,188
15.0009,188
15.0009,172
15.0009,182
15.0009,171
15.0009,169
15.0009,165
15.0009,153
15.0009,151
15.0009,146
15.0009,154
15.0009,138
15.0009,144
15.0009,146
15.0009,147
15.0009,151
15.0009,151
15.0009,151
15.0009,153
15.0009,155
15.0009,153
15.0009,157
15.0009,160
15.0009,157
15.0009,159
11.2507,170
11.2507,157
11.2507,158
11.2507,162
11.2507,162
11.2507,152
11.2507,150
11.2507,153
11.2507,152
11.2507,152
11.2507,145
11.2507,144
11.2507,139
11.2507,136
11.2507,136
11.2507,142
11.2507,137
11.2507,147
11.2507,147
11.2507,147
11.2507,146
11.2507,148
11.2507,144
11.2507,146
11.2507,147
11.2507,155
11.2507,147
11.2507,155
11.2507,150
11.2507,150
11.2507,150
11.2507,149
11.2507,148
11.2507,147
11.2507,144
11.2507,144
11.2507,144
11.2507,126
11.2507,127
11.2507,123
11.2507,123
11.2507,129
11.2507,127
11.2507,139
11.2507,135
11.2507,132
11.2507,148
11.2507,154
11.2507,154
11.2507,156
11.2507,148
11.2507,148
11.2507,148
11.2507,154
11.2507,148
11.2507,153
11.2507,157
11.2507,157
11.2507,157
11.2507,161
11.2507,155
11.2507,154
11.2507,148
11.2507,148
11.2507,150
11.2507,150
11.2507,150
11.2507,148
11.2507,157
11.2507,160
11.2507,159
11.2507,157
11.2507,148
11.2507,147
11.2507,149
11.2507,153
11.2507,151
11.2507,151
11.2507,150
11.2507,144
11.2507,144
11.2507,140
11.2507,142
11.2507,148
11.2507,141
11.2507,141
11.2507,140
11.2507,150
11.2507,132
11.2507,134
11.2507,136
11.2507,136
11.2507,140
11.2507,154
11.2507,137
11.2507,141
11.2507,153
11.2507,138
11.2507,139
11.2507,139
11.2507,141
11.2507,146
11.2507,143
11.2507,144
11.2507,150
11.2507,151
11.2507,139
11.2507,144
11.2507,146
11.2507,150
11.2507,145
11.2507,146
11.2507,143
11.2507,138
11.2507,133
11.2507,135
11.2507,139
11.2507,138
11.2507,141
11.2507,143
11.2507,143
11.2507,147
11.2507,142
11.2507,142
11.2507,140
11.2507,150
11.2507,141
11.2507,151
11.2507,151
11.2507,150
11.2507,156
11.2507,152
11.2507,153
11.2507,153
11.2507,151
11.2507,151
11.2507,149
11.2507,155
11.2507,153
11.2507,157
11.2507,155
11.2507,151
11.2507,157
11.2507,167
11.2507,153
11.2507,149
11.2507,143
11.2507,143
11.2507,153
11.2507,148
11.2507,148
11.2507,150
11.2507,149
11.2507,151
11.2507,157
11.2507,151
11.2507,154
11.2507,154
11.2507,144
11.2507,143
11.2507,146
11.2507,145
11.2507,145
11.2507,142
11.2507,148
11.2507,148
11.2507,146
11.2507,151
11.2507,157
11.2507,158
11.2507,162
11.2507,168
11.2507,187
11.2507,168
11.2507,156
11.2507,162
11.2507,164
11.2507,168
11.2507,167
11.2507,152
11.2507,152
11.2507,156
11.2507,158
11.2507,158
11.2507,160
11.2507,158
11.2507,164
11.2507,160
11.2507,160
11.2507,158
11.2507,164
11.2507,157
11.2507,163
11.2507,166
11.2507,164
11.2507,166
11.2507,166
11.2507,164
11.2507,162
11.2507,163
11.2507,163
11.2507,173
11.2507,168
11.2507,173
11.2507,172
11.2507,182
11.2507,171
11.2507,173
11.2507,167
11.2507,153
11.2507,153
11.2507,155
11.2507,152
11.2507,155
11.2507,155
11.2507,159
11.2507,163
11.2507,156
11.2507,151
11.2507,155
11.2507,151
11.2507,158
11.2507,161
11.2507,162
11.2507,174
11.2507,160
11.2507,162
11.2507,168
11.2507,160
11.2507,160
11.2507,159
11.2507,163
11.2507,158
11.2507,162
11.2507,157
11.2507,161
11.2507,157
11.2507,157
11.2507,165
11.2507,162
11.2507,154
11.2507,156
11.2507,154
11.2507,154
11.2507,142
11.2507,141
11.2507,151
11.2507,149
11.2507,149
11.2507,161
11.2507,162
11.2507,163
11.2507,167
11.2507,161
11.2507,157
11.2507,157
11.2507,157
11.2507,159
11.2507,155
11.2507,151
11.2507,151
11.2507,156
11.2507,148
11.2507,147
11.2507,150
11.2507,166
11.2507,166
11.2507,164
11.2507,162
11.2507,163
11.2507,159
11.2507,165
11.2507,161
11.2507,159
11.2507,159
11.2507,149
11.2507,143
11.2507,147
11.2507,147
11.2507,147
11.2507,142
11.2507,145
11.2507,140
11.2507,140
11.2507,140
11.2507,140
11.2507,140
11.2507,140
11.2507,144
11.2507,142
11.2507,148
11.2507,146
11.2507,146
11.2507,143
11.2507,142
11.2507,148
11.2507,143
11.2507,147
11.2507,151
11.2507,151
11.2507,147
11.2507,148
11.2507,146
11.2507,150
11.2507,156
11.2507,146
11.2507,142
11.2507,142
11.2507,146
11.2507,146
11.2507,156
11.2507,162
11.2507,172
11.2507,158
11.2507,154
11.2507,152
11.2507,152
11.2507,148
11.2507,148
11.2507,148
11.2507,150
11.2507,152
11.2507,146
11.2507,139
11.2507,148
11.2507,152
11.2507,150
11.2507,148
11.2507,152
11.2507,153
11.2507,153
11.2507,169
11.2507,165
11.2507,155
11.2507,152
11.2507,148
11.2507,146
11.2507,142
11.2507,142
11.2507,150
11.2507,146
11.2507,146
11.2507,149
11.2507,149
11.2507,152
11.2507,146
11.2507,144
11.2507,150
11.2507,159
11.2507,151
11.2507,156
11.2507,158
11.2507,154
11.2507,154
11.2507,158
11.2507,158
11.2507,148
11.2507,152
11.2507,154
11.2507,154
8.438,159
8.438,160
8.438,162
8.438,153
8.438,156
8.438,155
8.438,157
8.438,149
8.438,151
8.438,149
8.438,147
8.438,147
8.438,147
8.438,151
8.438,145
8.438,146
8.438,148
8.438,145
8.438,145
8.438,145
8.438,141
8.438,147
8.438,147
8.438,147
8.438,143
8.438,157
8.438,154
8.438,156
8.438,162
8.438,156
8.438,156
8.438,154
8.438,152
8.438,151
8.438,148
8.438,151
8.438,168
8.438,138
8.438,138
8.438,140
8.438,145
8.438,160
8.438,160
8.438,157
8.438,160
8.438,170
8.438,162
8.438,159
8.438,149
8.438,156
8.438,152
8.438,154
8.438,156
8.438,164
8.438,156
8.438,156
8.438,158
8.438,157
8.438,157
8.438,153
8.438,153
8.438,150
8.438,144
8.438,154
8.438,153
8.438,157
8.438,150
8.438,149
8.438,151
8.438,149
8.438,157
8.438,157
8.438,170
8.438,154
8.438,160
8.438,155
8.438,155
8.438,149
8.438,145
8.438,145
8.438,148
8.438,164
8.438,153
8.438,153
8.438,157
8.438,153
8.438,151
8.438,155
8.438,155
8.438,155
8.438,155
8.438,153
8.438,153
8.438,153
8.438,151
8.438,153
8.438,157
8.438,150
8.438,150
8.438,148
8.438,142
8.438,146
8.438,144
8.438,154
8.438,142
8.438,134
8.438,142
8.438,134
8.438,150
8.438,138
8.438,149
8.438,141
8.438,138
8.438,140
8.438,142
8.438,141
8.438,143
8.438,148
8.438,145
8.438,146
8.438,147
8.438,149
8.438,151
8.438,169
8.438,149
8.438,159
8.438,155
8.438,157
8.438,145
8.438,151
8.438,145
8.438,143
8.438,145
8.438,139
8.438,138
8.438,148
8.438,138
8.438,144
8.438,145
8.438,143
8.438,142
8.438,142
8.438,144
8.438,135
8.438,138
8.438,139
8.438,141
8.438,141
8.438,139
8.438,140
8.438,139
8.438,139
8.438,144
8.438,140
8.438,142
8.438,139
8.438,151
8.438,144
8.438,148
8.438,149
8.438,175
8.438,146
8.438,146
8.438,152
8.438,152
8.438,150
8.438,157
8.438,157
8.438,165
8.438,155
8.438,147
8.438,145
8.438,146
8.438,146
8.438,147
8.438,149
8.438,156
8.438,141
8.438,141
8.438,139
8.438,143
8.438,144
8.438,146
8.438,145
8.438,163
8.438,142
8.438,132
8.438,136
8.438,130
8.438,142
8.438,130
8.438,138
8.438,138
8.438,126
8.438,132
8.438,133
8.438,131
8.438,131
8.438,131
8.438,125
8.438,143
8.438,123
8.438,125
8.438,129
8.438,130
8.438,139
8.438,145
8.438,151
8.438,152
8.438,155
8.438,157
8.438,161
8.438,159
8.438,162
8.438,169
8.438,158
8.438,156
8.438,154
8.438,157
8.438,159
8.438,163
8.438,157
8.438,154
8.438,147
8.438,147
8.438,155
8.438,147
8.438,147
8.438,153
8.438,154
8.438,164
8.438,154
8.438,150
8.438,146
8.438,149
8.438,154
8.438,154
8.438,152
8.438,156
8.438,152
8.438,150
8.438,155
8.438,164
8.438,164
8.438,162
8.438,167
8.438,169
8.438,170
8.438,171
8.438,173
8.438,171
8.438,176
8.438,170
8.438,168
8.438,171
8.438,170
8.438,170
8.438,168
8.438,170
8.438,167
8.438,177
8.438,168
8.438,175
8.438,184
8.438,172
8.438,171
8.438,169
8.438,173
8.438,171
8.438,171
8.438,173
8.438,181
8.438,176
8.438,166
8.438,165
8.438,165
8.438,156
8.438,154
8.438,155
8.438,155
8.438,159
8.438,160
8.438,166
8.438,167
8.438,162
8.438,162
8.438,163
8.438,164
8.438,160
8.438,162
8.438,161
8.438,165
8.438,167
8.438,163
8.438,165
8.438,163
8.438,163
8.438,161
8.438,165
8.438,177
8.438,167
8.438,170
8.438,173
8.438,173
8.438,174
8.438,178
8.438,174
8.438,178
8.438,176
8.438,176
8.438,174
8.438,174
8.438,179
8.438,179
8.438,173
8.438,177
8.438,177
8.438,176
8.438,170
8.438,167
8.438,168
8.438,170
8.438,168
8.438,170
8.438,172
8.438,158
8.438,157
8.438,167
8.438,160
8.438,152
8.438,154
8.438,155
8.438,153
8.438,147
8.438,147
8.438,149
8.438,148
8.438,148
8.438,150
8.438,158
8.438,160
8.438,156
8.438,154
8.438,154
8.438,154
8.438,138
8.438,138
8.438,138
8.438,142
8.438,156
8.438,145
8.438,147
8.438,147
8.438,150
8.438,155
8.438,151
8.438,153
8.438,153
8.438,153
8.438,155
6.3285,154
6.3285,154
6.3285,154
6.3285,152
6.3285,154
6.3285,158
6.3285,164
6.3285,160
6.3285,162
6.3285,162
6.3285,166
6.3285,166
6.3285,162
6.3285,162
6.3285,151
6.3285,153
6.3285,149
6.3285,149
6.3285,155
6.3285,153
6.3285,153
6.3285,152
6.3285,158
6.3285,158
6.3285,161
6.3285,154
6.3285,154
6.3285,153
6.3285,149
6.3285,149
6.3285,165
6.3285,147
6.3285,151
6.3285,153
6.3285,153
6.3285,153
6.3285,160
6.3285,153
6.3285,150
6.3285,145
6.3285,147
6.3285,146
6.3285,144
6.3285,146
6.3285,142
6.3285,156
6.3285,140
6.3285,157
6.3285,146
6.3285,146
6.3285,149
6.3285,151
6.3285,153
6.3285,155
6.3285,161
6.3285,165
6.3285,167
6.3285,169
6.3285,173
6.3285,175
6.3285,159
6.3285,151
6.3285,151
6.3285,155
6.3285,149
6.3285,153
6.3285,151
6.3285,151
6.3285,152
6.3285,152
6.3285,147
6.3285,149
6.3285,145
6.3285,151
6.3285,150
6.3285,153
6.3285,155
6.3285,152
6.3285,150
6.3285,152
6.3285,148
6.3285,147
6.3285,149
6.3285,154
6.3285,151
6.3285,151
6.3285,147
6.3285,149
6.3285,145
6.3285,155
6.3285,145
6.3285,151
6.3285,147
6.3285,153
6.3285,161
6.3285,160
6.3285,161
6.3285,147
6.3285,161
6.3285,148
6.3285,148
6.3285,149
6.3285,146
6.3285,162
6.3285,148
6.3285,157
6.3285,148
6.3285,162
6.3285,152
6.3285,147
6.3285,150
6.3285,154
6.3285,160
6.3285,156
6.3285,155
6.3285,149
6.3285,150
6.3285,151
6.3285,151
6.3285,143
6.3285,141
6.3285,154
6.3285,168
6.3285,154
6.3285,150
6.3285,144
6.3285,154
6.3285,146
6.3285,159
6.3285,156
6.3285,160
6.3285,168
6.3285,160
6.3285,158
6.3285,164
6.3285,162
6.3285,168
6.3285,158
6.3285,157
6.3285,155
6.3285,155
6.3285,151
6.3285,151
6.3285,148
6.3285,152
6.3285,148
6.3285,148
6.3285,148
6.3285,155
6.3285,154
6.3285,152
6.3285,144
6.3285,144
6.3285,144
6.3285,146
6.3285,146
6.3285,144
6.3285,156
6.3285,156
6.3285,156
6.3285,156
6.3285,156
6.3285,148
6.3285,148
6.3285,150
6.3285,158
6.3285,162
6.3285,152
6.3285,148
6.3285,150
6.3285,150
6.3285,147
6.3285,153
6.3285,153
6.3285,143
6.3285,145
6.3285,145
6.3285,143
6.3285,146
6.3285,146
6.3285,144
6.3285,130
6.3285,134
6.3285,136
6.3285,136
6.3285,136
6.3285,140
6.3285,145
6.3285,132
6.3285,127
6.3285,127
6.3285,127
6.3285,123
6.3285,122
6.3285,123
6.3285,123
6.3285,123
6.3285,122
6.3285,122
6.3285,123
6.3285,121
6.3285,131
6.3285,125
6.3285,125
6.3285,124
6.3285,128
6.3285,134
6.3285,130
6.3285,131
6.3285,135
6.3285,128
6.3285,138
6.3285,126
6.3285,134
6.3285,132
6.3285,140
6.3285,142
6.3285,140
6.3285,140
6.3285,138
6.3285,136
6.3285,136
6.3285,136
6.3285,138
6.3285,144
6.3285,144
6.3285,166
6.3285,154
6.3285,161
6.3285,150
6.3285,141
6.3285,141
6.3285,150
6.3285,142
6.3285,142
6.3285,140
6.3285,142
6.3285,140
6.3285,140
6.3285,140
6.3285,137
6.3285,140
6.3285,133
6.3285,133
6.3285,137
6.3285,129
6.3285,129
6.3285,131
6.3285,130
6.3285,124
6.3285,126
6.3285,132
6.3285,142
6.3285,133
6.3285,131
6.3285,133
6.3285,134
6.3285,147
6.3285,130
6.3285,131
6.3285,129
6.3285,142
6.3285,127
6.3285,130
6.3285,135
6.3285,131
6.3285,127
6.3285,131
6.3285,137
6.3285,131
6.3285,135
6.3285,131
6.3285,131
6.3285,141
6.3285,128
6.3285,130
6.3285,130
6.3285,129
6.3285,137
6.3285,138
6.3285,136
6.3285,140
6.3285,134
6.3285,136
6.3285,136
6.3285,132
6.3285,128
6.3285,126
6.3285,126
6.3285,128
6.3285,124
6.3285,128
6.3285,124
6.3285,128
6.3285,126
6.3285,120
6.3285,118
6.3285,120
6.3285,118
6.3285,123
6.3285,123
6.3285,121
6.3285,124
6.3285,136
6.3285,124
6.3285,124
6.3285,130
6.3285,132
6.3285,133
6.3285,137
6.3285,145
6.3285,146
6.3285,137
6.3285,136
6.3285,136
6.3285,137
6.3285,144
6.3285,149
6.3285,144
6.3285,144
6.3285,152
6.3285,148
6.3285,148
6.3285,149
6.3285,152
6.3285,151
6.3285,150
6.3285,149
6.3285,159
6.3285,149
6.3285,160
6.3285,149
6.3285,153
6.3285,157
6.3285,148
6.3285,150
6.3285,156
6.3285,152
6.3285,153
6.3285,151
6.3285,147
6.3285,148
6.3285,148
6.3285,148
6.3285,154
6.3285,152
6.3285,152
6.3285,148
6.3285,154
6.3285,172
6.3285,150
6.3285,148
6.3285,153
6.3285,145
6.3285,150
6.3285,151
6.3285,160
6.3285,148
6.3285,149
6.3285,153
4.74638,154
4.74638,153
4.74638,149
4.74638,151
4.74638,151
4.74638,151
4.74638,158
4.74638,146
4.74638,148
4.74638,153
4.74638,144
4.74638,146
4.74638,146
4.74638,148
4.74638,150
4.74638,151
4.74638,151
4.74638,152
4.74638,156
4.74638,160
4.74638,158
4.74638,158
4.74638,155
4.74638,157
4.74638,155
4.74638,157
4.74638,157
4.74638,175
4.74638,157
4.74638,159
4.74638,159
4.74638,160
4.74638,160
4.74638,163
4.74638,160
4.74638,172
4.74638,167
4.74638,150
4.74638,152
4.74638,153
4.74638,153
4.74638,143
4.74638,145
4.74638,142
4.74638,140
4.74638,146
4.74638,147
4.74638,144
4.74638,138
4.74638,141
4.74638,138
4.74638,140
4.74638,148
4.74638,140
4.74638,137
4.74638,147
4.74638,135
4.74638,147
4.74638,143
4.74638,133
4.74638,137
4.74638,134
4.74638,150
4.74638,136
4.74638,143
4.74638,136
4.74638,138
4.74638,144
4.74638,146
4.74638,146
4.74638,143
4.74638,138
4.74638,135
4.74638,135
4.74638,136
4.74638,138
4.74638,140
